date,description,amount,type,true_category
2023-05-10,Monthly Rent Payment,-416.0745961869198,DEBIT,Rent
2023-05-11,Utilities expense,-74.76791265445381,DEBIT,Utilities
2023-05-12,Utilities expense,-267.65503725221384,DEBIT,Utilities
2023-05-13,Utilities expense,-365.94359633660514,DEBIT,Utilities
2023-05-14,Investment in Mutual Funds,-587.0999387276779,DEBIT,Investment
2023-05-15,Purchase at Whole Foods,-320.1703683481989,DEBIT,Groceries
2023-05-16,Dining expense,-451.7947390128352,DEBIT,Dining
2023-05-17,Monthly Rent Payment,-452.89629500710663,DEBIT,Rent
2023-05-18,Transportation expense,-407.2366997906302,DEBIT,Transportation
2023-05-19,Purchase at Kroger,-223.4623883400063,DEBIT,Groceries
2023-05-20,Shopping expense,-211.54561947928127,DEBIT,Shopping
2023-05-21,Shopping expense,-384.52045040029174,DEBIT,Shopping
2023-05-22,Utilities expense,-342.7636855279433,DEBIT,Utilities
2023-05-23,Dining expense,-366.956456032932,DEBIT,Dining
2023-05-24,Utilities expense,-101.18775793827335,DEBIT,Utilities
2023-05-25,Utilities expense,-208.38857698462255,DEBIT,Utilities
2023-05-26,Dining expense,-298.6860701273191,DEBIT,Dining
2023-05-27,Transportation expense,-101.94207783327072,DEBIT,Transportation
2023-05-28,Other expense,-437.574915227187,DEBIT,Other
2023-05-29,Dining expense,-206.50346467468484,DEBIT,Dining
2023-05-30,Dining expense,-149.66877632470053,DEBIT,Dining
2023-05-31,Monthly Rent Payment,-359.5365673052834,DEBIT,Rent
2023-06-01,Salary from Company C,6573.313425055183,CREDIT,Salary
2023-06-02,Transportation expense,-229.43948869478075,DEBIT,Transportation
2023-06-03,Dining expense,-283.54999857793973,DEBIT,Dining
2023-06-04,Return from Bonds,110.09275528395774,CREDIT,Investment
2023-06-05,Transportation expense,-379.0479012606993,DEBIT,Transportation
2023-06-06,Dining expense,-75.87111456878974,DEBIT,Dining
2023-06-07,Purchase at Whole Foods,-180.96598710298926,DEBIT,Groceries
2023-06-08,Monthly Rent Payment,-236.16992657653398,DEBIT,Rent
2023-06-09,Transportation expense,-418.7997912673989,DEBIT,Transportation
2023-06-10,Other expense,-174.67554461703787,DEBIT,Other
2023-06-11,Monthly Rent Payment,-380.4645754863147,DEBIT,Rent
2023-06-12,Salary from Company B,3220.329696585716,CREDIT,Salary
2023-06-13,Other expense,-343.82039167751026,DEBIT,Other
2023-06-14,Monthly Rent Payment,-198.52835840461853,DEBIT,Rent
2023-06-15,Purchase at Trader Joe,-379.1913207349812,DEBIT,Groceries
2023-06-16,Shopping expense,-391.93494190474263,DEBIT,Shopping
2023-06-17,Investment in Mutual Funds,-779.992897109704,DEBIT,Investment
2023-06-18,Transportation expense,-448.5147479949293,DEBIT,Transportation
2023-06-19,Salary from Company A,3985.1728075280107,CREDIT,Salary
2023-06-20,Monthly Rent Payment,-223.3870106105703,DEBIT,Rent
2023-06-21,Monthly Rent Payment,-217.89398959305473,DEBIT,Rent
2023-06-22,Entertainment expense,-452.2480217624032,DEBIT,Entertainment
2023-06-23,Monthly Rent Payment,-165.49708248839087,DEBIT,Rent
2023-06-24,Utilities expense,-457.7200198190998,DEBIT,Utilities
2023-06-25,Dining expense,-57.5622566695319,DEBIT,Dining
2023-06-26,Shopping expense,-136.36138941340948,DEBIT,Shopping
2023-06-27,Monthly Rent Payment,-255.72733715999203,DEBIT,Rent
2023-06-28,Dining expense,-44.4848435378859,DEBIT,Dining
2023-06-29,Salary from Company A,5262.196171978609,CREDIT,Salary
2023-06-30,Monthly Rent Payment,-354.39481020441787,DEBIT,Rent
2023-07-01,Dining expense,-79.95885650318269,DEBIT,Dining
2023-07-02,Transportation expense,-283.0368257805754,DEBIT,Transportation
2023-07-03,Shopping expense,-398.91586297985174,DEBIT,Shopping
2023-07-04,Utilities expense,-387.4185575279622,DEBIT,Utilities
2023-07-05,Purchase at Whole Foods,-361.08062811991766,DEBIT,Groceries
2023-07-06,Purchase at Kroger,-117.003233124159,DEBIT,Groceries
2023-07-07,Transportation expense,-25.503578292682352,DEBIT,Transportation
2023-07-08,Investment in Stocks,-770.1400475160982,DEBIT,Investment
2023-07-09,Monthly Rent Payment,-112.46792126379198,DEBIT,Rent
2023-07-10,Transportation expense,-324.6663570848428,DEBIT,Transportation
2023-07-11,Investment in Bonds,-458.21577832021796,DEBIT,Investment
2023-07-12,Return from Mutual Funds,130.8557747563129,CREDIT,Investment
2023-07-13,Monthly Rent Payment,-483.2253132704075,DEBIT,Rent
2023-07-14,Entertainment expense,-358.52410404631115,DEBIT,Entertainment
2023-07-15,Dining expense,-271.951341614393,DEBIT,Dining
2023-07-16,Purchase at Whole Foods,-464.81599598860004,DEBIT,Groceries
2023-07-17,Purchase at Kroger,-435.69846701603063,DEBIT,Groceries
2023-07-18,Salary from Company B,4356.932721072677,CREDIT,Salary
2023-07-19,Transportation expense,-146.84062939140728,DEBIT,Transportation
2023-07-20,Utilities expense,-220.93524003615337,DEBIT,Utilities
2023-07-21,Salary from Company B,5311.742691171265,CREDIT,Salary
2023-07-22,Purchase at Whole Foods,-255.46957164632195,DEBIT,Groceries
2023-07-23,Entertainment expense,-90.49417890854644,DEBIT,Entertainment
2023-07-24,Transportation expense,-250.25311547770045,DEBIT,Transportation
2023-07-25,Other expense,-257.11487537294227,DEBIT,Other
2023-07-26,Entertainment expense,-493.4399400474622,DEBIT,Entertainment
2023-07-27,Entertainment expense,-411.9273473073844,DEBIT,Entertainment
2023-07-28,Utilities expense,-318.4502473287021,DEBIT,Utilities
2023-07-29,Utilities expense,-156.39689916694326,DEBIT,Utilities
2023-07-30,Purchase at Whole Foods,-95.99475970756895,DEBIT,Groceries
2023-07-31,Monthly Rent Payment,-137.9995990205121,DEBIT,Rent
2023-08-01,Shopping expense,-194.52954410644307,DEBIT,Shopping
2023-08-02,Entertainment expense,-123.55626519798135,DEBIT,Entertainment
2023-08-03,Return from Stocks,958.609035453065,CREDIT,Investment
2023-08-04,Other expense,-354.0945787164588,DEBIT,Other
2023-08-05,Investment in Mutual Funds,-370.63938396521417,DEBIT,Investment
2023-08-06,Salary from Company A,6949.182828535664,CREDIT,Salary
2023-08-07,Dining expense,-402.4436890533961,DEBIT,Dining
2023-08-08,Entertainment expense,-422.67180590284784,DEBIT,Entertainment
2023-08-09,Dining expense,-284.6926578849267,DEBIT,Dining
2023-08-10,Transportation expense,-241.83105981260366,DEBIT,Transportation
2023-08-11,Transportation expense,-51.15504658947073,DEBIT,Transportation
2023-08-12,Shopping expense,-344.9750152495004,DEBIT,Shopping
2023-08-13,Utilities expense,-450.5398960662428,DEBIT,Utilities
2023-08-14,Purchase at Walmart,-344.3574822102628,DEBIT,Groceries
2023-08-15,Salary from Company C,6750.234665106066,CREDIT,Salary
2023-08-16,Transportation expense,-245.30468523450875,DEBIT,Transportation
2023-08-17,Monthly Rent Payment,-271.0863616741111,DEBIT,Rent
2023-08-18,Other expense,-202.2850335626883,DEBIT,Other
2023-08-19,Transportation expense,-258.15642650944005,DEBIT,Transportation
2023-08-20,Purchase at Whole Foods,-299.82831103151796,DEBIT,Groceries
2023-08-21,Return from Bonds,647.4248532548332,CREDIT,Investment
2023-08-22,Entertainment expense,-336.9717148344241,DEBIT,Entertainment
2023-08-23,Return from Stocks,151.90835313226614,CREDIT,Investment
2023-08-24,Monthly Rent Payment,-494.77246240099964,DEBIT,Rent
2023-08-25,Shopping expense,-361.92848590114,DEBIT,Shopping
2023-08-26,Purchase at Walmart,-98.10869115686454,DEBIT,Groceries
2023-08-27,Utilities expense,-159.76150273463915,DEBIT,Utilities
2023-08-28,Transportation expense,-239.89009605451992,DEBIT,Transportation
2023-08-29,Utilities expense,-486.35287279310205,DEBIT,Utilities
2023-08-30,Other expense,-402.9601153121608,DEBIT,Other
2023-08-31,Transportation expense,-42.0706798875764,DEBIT,Transportation
2023-09-01,Transportation expense,-421.5411356238853,DEBIT,Transportation
2023-09-02,Monthly Rent Payment,-132.71051308942384,DEBIT,Rent
2023-09-03,Shopping expense,-430.94570965356894,DEBIT,Shopping
2023-09-04,Shopping expense,-302.0235704497095,DEBIT,Shopping
2023-09-05,Return from Bonds,413.0363086536974,CREDIT,Investment
2023-09-06,Dining expense,-354.64547197952896,DEBIT,Dining
2023-09-07,Dining expense,-144.25803514396176,DEBIT,Dining
2023-09-08,Transportation expense,-150.1294344516072,DEBIT,Transportation
2023-09-09,Shopping expense,-160.1435443304025,DEBIT,Shopping
2023-09-10,Entertainment expense,-109.86129421395006,DEBIT,Entertainment
2023-09-11,Transportation expense,-290.92537234967256,DEBIT,Transportation
2023-09-12,Transportation expense,-418.72565751607425,DEBIT,Transportation
2023-09-13,Utilities expense,-497.5766823811331,DEBIT,Utilities
2023-09-14,Utilities expense,-168.93364600292514,DEBIT,Utilities
2023-09-15,Transportation expense,-49.1164717012536,DEBIT,Transportation
2023-09-16,Transportation expense,-105.32181362260322,DEBIT,Transportation
2023-09-17,Monthly Rent Payment,-147.81742459314253,DEBIT,Rent
2023-09-18,Purchase at Walmart,-498.69434370047884,DEBIT,Groceries
2023-09-19,Purchase at Whole Foods,-64.26009354666769,DEBIT,Groceries
2023-09-20,Dining expense,-87.60487414776611,DEBIT,Dining
2023-09-21,Entertainment expense,-31.45677055585723,DEBIT,Entertainment
2023-09-22,Monthly Rent Payment,-142.45857574730653,DEBIT,Rent
2023-09-23,Dining expense,-365.7851769084252,DEBIT,Dining
2023-09-24,Monthly Rent Payment,-264.2591259382542,DEBIT,Rent
2023-09-25,Utilities expense,-456.2579176638958,DEBIT,Utilities
2023-09-26,Transportation expense,-244.2797677819436,DEBIT,Transportation
2023-09-27,Utilities expense,-93.70468979281847,DEBIT,Utilities
2023-09-28,Utilities expense,-359.68158789284723,DEBIT,Utilities
2023-09-29,Purchase at Walmart,-317.0420490018523,DEBIT,Groceries
2023-09-30,Dining expense,-384.71993193162257,DEBIT,Dining
2023-10-01,Utilities expense,-408.15599253364235,DEBIT,Utilities
2023-10-02,Shopping expense,-280.5081552931001,DEBIT,Shopping
2023-10-03,Other expense,-481.9471067144636,DEBIT,Other
2023-10-04,Utilities expense,-121.69426625149737,DEBIT,Utilities
2023-10-05,Other expense,-204.76555609362646,DEBIT,Other
2023-10-06,Utilities expense,-123.43232731269137,DEBIT,Utilities
2023-10-07,Utilities expense,-462.9576340722453,DEBIT,Utilities
2023-10-08,Other expense,-426.4022557354549,DEBIT,Other
2023-10-09,Utilities expense,-12.374743038573804,DEBIT,Utilities
2023-10-10,Utilities expense,-384.47517091364824,DEBIT,Utilities
2023-10-11,Transportation expense,-115.50121579011801,DEBIT,Transportation
2023-10-12,Entertainment expense,-442.80111981993565,DEBIT,Entertainment
2023-10-13,Transportation expense,-347.88486736991337,DEBIT,Transportation
2023-10-14,Purchase at Walmart,-440.16644646314427,DEBIT,Groceries
2023-10-15,Entertainment expense,-120.24383107259489,DEBIT,Entertainment
2023-10-16,Salary from Company C,6774.386334955783,CREDIT,Salary
2023-10-17,Monthly Rent Payment,-273.2546491194541,DEBIT,Rent
2023-10-18,Monthly Rent Payment,-441.44881776387706,DEBIT,Rent
2023-10-19,Entertainment expense,-43.00240013306137,DEBIT,Entertainment
2023-10-20,Salary from Company B,3257.5542745818216,CREDIT,Salary
2023-10-21,Purchase at Trader Joe,-154.7594006587443,DEBIT,Groceries
2023-10-22,Utilities expense,-61.75167340237988,DEBIT,Utilities
2023-10-23,Entertainment expense,-25.73807261727805,DEBIT,Entertainment
2023-10-24,Transportation expense,-240.6241734673146,DEBIT,Transportation
2023-10-25,Utilities expense,-414.0315246410258,DEBIT,Utilities
2023-10-26,Purchase at Trader Joe,-340.9205982930642,DEBIT,Groceries
2023-10-27,Other expense,-197.47762204382954,DEBIT,Other
2023-10-28,Other expense,-309.4134797227261,DEBIT,Other
2023-10-29,Purchase at Whole Foods,-489.33827959590093,DEBIT,Groceries
2023-10-30,Salary from Company B,2653.406227774982,CREDIT,Salary
2023-10-31,Purchase at Walmart,-445.06380731877744,DEBIT,Groceries
2023-11-01,Monthly Rent Payment,-119.76839405008701,DEBIT,Rent
2023-11-02,Salary from Company B,2855.697687078204,CREDIT,Salary
2023-11-03,Transportation expense,-94.43706317591555,DEBIT,Transportation
2023-11-04,Shopping expense,-396.5586148618361,DEBIT,Shopping
2023-11-05,Salary from Company C,5830.55928197341,CREDIT,Salary
2023-11-06,Entertainment expense,-350.69750519278386,DEBIT,Entertainment
2023-11-07,Utilities expense,-31.774123893219752,DEBIT,Utilities
2023-11-08,Transportation expense,-413.73155633341366,DEBIT,Transportation
2023-11-09,Transportation expense,-411.89572365917047,DEBIT,Transportation
2023-11-10,Purchase at Trader Joe,-434.7883037503838,DEBIT,Groceries
2023-11-11,Transportation expense,-480.48526220629947,DEBIT,Transportation
2023-11-12,Salary from Company C,7462.30903453985,CREDIT,Salary
2023-11-13,Entertainment expense,-29.63061246159894,DEBIT,Entertainment
2023-11-14,Entertainment expense,-87.88104791197377,DEBIT,Entertainment
2023-11-15,Dining expense,-393.6059711812894,DEBIT,Dining
2023-11-16,Purchase at Kroger,-190.5594779335072,DEBIT,Groceries
2023-11-17,Utilities expense,-76.21870416000736,DEBIT,Utilities
2023-11-18,Other expense,-488.77413539778996,DEBIT,Other
2023-11-19,Transportation expense,-362.3893728227546,DEBIT,Transportation
2023-11-20,Monthly Rent Payment,-132.84861937514594,DEBIT,Rent
2023-11-21,Dining expense,-264.87337762653783,DEBIT,Dining
2023-11-22,Transportation expense,-13.128037152798653,DEBIT,Transportation
2023-11-23,Utilities expense,-412.8054524223287,DEBIT,Utilities
2023-11-24,Dining expense,-99.01944477753669,DEBIT,Dining
2023-11-25,Other expense,-266.5319290223212,DEBIT,Other
2023-11-26,Salary from Company A,5127.034927304383,CREDIT,Salary
2023-11-27,Shopping expense,-309.9981363274875,DEBIT,Shopping
2023-11-28,Other expense,-78.32504595969516,DEBIT,Other
2023-11-29,Dining expense,-58.14876533753578,DEBIT,Dining
2023-11-30,Entertainment expense,-154.50252778936326,DEBIT,Entertainment
2023-12-01,Transportation expense,-375.98595261490976,DEBIT,Transportation
2023-12-02,Entertainment expense,-406.29538024253543,DEBIT,Entertainment
2023-12-03,Monthly Rent Payment,-364.21257096883545,DEBIT,Rent
2023-12-04,Monthly Rent Payment,-173.78377193160355,DEBIT,Rent
2023-12-05,Salary from Company A,2924.615370152984,CREDIT,Salary
2023-12-06,Monthly Rent Payment,-211.51453309663864,DEBIT,Rent
2023-12-07,Investment in Mutual Funds,-870.0136122398283,DEBIT,Investment
2023-12-08,Shopping expense,-13.507303844723715,DEBIT,Shopping
2023-12-09,Purchase at Whole Foods,-64.31049856978004,DEBIT,Groceries
2023-12-10,Monthly Rent Payment,-372.33180819305045,DEBIT,Rent
2023-12-11,Utilities expense,-79.7839081600257,DEBIT,Utilities
2023-12-12,Monthly Rent Payment,-464.55797286848195,DEBIT,Rent
2023-12-13,Shopping expense,-145.76052621103526,DEBIT,Shopping
2023-12-14,Shopping expense,-61.54744661697025,DEBIT,Shopping
2023-12-15,Purchase at Walmart,-280.6736424984427,DEBIT,Groceries
2023-12-16,Utilities expense,-42.76278279455766,DEBIT,Utilities
2023-12-17,Other expense,-440.56677634228106,DEBIT,Other
2023-12-18,Salary from Company C,5845.659724521149,CREDIT,Salary
2023-12-19,Purchase at Walmart,-325.9140483801996,DEBIT,Groceries
2023-12-20,Investment in Mutual Funds,-704.5456802926109,DEBIT,Investment
2023-12-21,Monthly Rent Payment,-342.05548152590075,DEBIT,Rent
2023-12-22,Return from Mutual Funds,818.5863116257016,CREDIT,Investment
2023-12-23,Other expense,-88.4030647535552,DEBIT,Other
2023-12-24,Entertainment expense,-139.65346507185092,DEBIT,Entertainment
2023-12-25,Monthly Rent Payment,-18.693635089488932,DEBIT,Rent
2023-12-26,Other expense,-82.7957755281061,DEBIT,Other
2023-12-27,Entertainment expense,-41.997163209261224,DEBIT,Entertainment
2023-12-28,Purchase at Trader Joe,-11.20484271761162,DEBIT,Groceries
2023-12-29,Dining expense,-127.8057225078018,DEBIT,Dining
2023-12-30,Salary from Company B,4126.071344902462,CREDIT,Salary
2023-12-31,Purchase at Walmart,-328.74502680118906,DEBIT,Groceries
2023-01-01,Utilities expense,-200.44030736255976,DEBIT,Utilities
2023-01-02,Entertainment expense,-167.18966977435687,DEBIT,Entertainment
2023-01-03,Entertainment expense,-495.0447172513944,DEBIT,Entertainment
2023-01-04,Monthly Rent Payment,-76.6248913716684,DEBIT,Rent
2023-01-05,Dining expense,-43.824110453193114,DEBIT,Dining
2023-01-06,Entertainment expense,-326.44901809235586,DEBIT,Entertainment
2023-01-07,Other expense,-375.86693197198053,DEBIT,Other
2023-01-08,Utilities expense,-448.1053553155318,DEBIT,Utilities
2023-01-09,Dining expense,-114.70002999216557,DEBIT,Dining
2023-01-10,Utilities expense,-448.0320138121375,DEBIT,Utilities
2023-01-11,Return from Mutual Funds,521.8868155505428,CREDIT,Investment
2023-01-12,Transportation expense,-178.89607244648525,DEBIT,Transportation
2023-01-13,Utilities expense,-139.54847494733562,DEBIT,Utilities
2023-01-14,Other expense,-415.63684751493895,DEBIT,Other
2023-01-15,Purchase at Trader Joe,-175.71523704074693,DEBIT,Groceries
2023-01-16,Other expense,-495.00560560473787,DEBIT,Other
2023-01-17,Shopping expense,-185.91242161753752,DEBIT,Shopping
2023-01-18,Purchase at Trader Joe,-421.41981573420037,DEBIT,Groceries
2023-01-19,Transportation expense,-230.53353200295487,DEBIT,Transportation
2023-01-20,Purchase at Kroger,-250.47761970638697,DEBIT,Groceries
2023-01-21,Purchase at Kroger,-164.19234206162875,DEBIT,Groceries
2023-01-22,Dining expense,-144.1001231155975,DEBIT,Dining
2023-01-23,Dining expense,-461.0661079062308,DEBIT,Dining
2023-01-24,Salary from Company C,7515.715250366758,CREDIT,Salary
2023-01-25,Entertainment expense,-221.82045803167694,DEBIT,Entertainment
2023-01-26,Transportation expense,-213.77507207198622,DEBIT,Transportation
2023-01-27,Investment in Bonds,-202.6101365688428,DEBIT,Investment
2023-01-28,Investment in Stocks,-109.2222311249997,DEBIT,Investment
2023-01-29,Monthly Rent Payment,-107.88148397340099,DEBIT,Rent
2023-01-30,Monthly Rent Payment,-265.67188045348985,DEBIT,Rent
2023-01-31,Salary from Company B,6356.571014843684,CREDIT,Salary
2023-02-01,Purchase at Trader Joe,-473.97998844590734,DEBIT,Groceries
2023-02-02,Transportation expense,-490.01604967668567,DEBIT,Transportation
2023-02-03,Monthly Rent Payment,-80.57171660834727,DEBIT,Rent
2023-02-04,Entertainment expense,-94.22548619635907,DEBIT,Entertainment
2023-02-05,Investment in Mutual Funds,-104.18527941182232,DEBIT,Investment
2023-02-06,Monthly Rent Payment,-187.90390327718663,DEBIT,Rent
2023-02-07,Utilities expense,-317.03746427225263,DEBIT,Utilities
2023-02-08,Monthly Rent Payment,-37.19543232248246,DEBIT,Rent
2023-02-09,Shopping expense,-359.55122370691436,DEBIT,Shopping
2023-02-10,Investment in Mutual Funds,-856.6979077098694,DEBIT,Investment
2023-02-11,Other expense,-413.2242090485501,DEBIT,Other
2023-02-12,Utilities expense,-368.0619701648678,DEBIT,Utilities
2023-02-13,Purchase at Kroger,-312.886341194067,DEBIT,Groceries
2023-02-14,Dining expense,-179.25473421552198,DEBIT,Dining
