date,description,amount,type,true_category,month,day_of_week,is_weekend,amount_category
2023-07-11,utilities expense,-321.02854072664854,DEBIT,Utilities,7,1,0,large
2023-07-12,transportation expense,-323.67524196275906,DEBIT,Transportation,7,2,0,large
2023-07-13,return from stocks,872.5078105905924,CREDIT,Investment,7,3,0,large
2023-07-14,investment in mutual funds,-841.0450521778189,DEBIT,Investment,7,4,0,large
2023-07-15,utilities expense,-374.88857734179794,DEBIT,Utilities,7,5,1,large
2023-07-16,entertainment expense,-456.64979808673064,DEBIT,Entertainment,7,6,1,large
2023-07-17,purchase at trader joe,-490.84005675796413,DEBIT,Groceries,7,0,0,large
2023-07-18,utilities expense,-26.54688277507174,DEBIT,Utilities,7,1,0,small
2023-07-19,purchase at kroger,-213.09367718791742,DEBIT,Groceries,7,2,0,large
2023-07-20,salary from company a,3649.815656018951,CREDIT,Salary,7,3,0,very_large
2023-07-21,entertainment expense,-134.4256450666445,DEBIT,Entertainment,7,4,0,medium
2023-07-22,investment in bonds,-210.28954993632078,DEBIT,Investment,7,5,1,large
2023-07-23,entertainment expense,-82.86804663207987,DEBIT,Entertainment,7,6,1,medium
2023-07-24,shopping expense,-89.96160295318434,DEBIT,Shopping,7,0,0,medium
2023-07-25,shopping expense,-230.95245938381208,DEBIT,Shopping,7,1,0,large
2023-07-26,salary from company c,6870.084676444142,CREDIT,Salary,7,2,0,very_large
2023-07-27,transportation expense,-15.254956704358124,DEBIT,Transportation,7,3,0,small
2023-07-28,salary from company a,4289.825236273042,CREDIT,Salary,7,4,0,very_large
2023-07-29,purchase at kroger,-105.40816088201018,DEBIT,Groceries,7,5,1,medium
2023-07-30,purchase at trader joe,-197.3220935555852,DEBIT,Groceries,7,6,1,medium
2023-07-31,entertainment expense,-19.74889506265094,DEBIT,Entertainment,7,0,0,small
2023-08-01,monthly rent payment,-269.5290462341782,DEBIT,Rent,8,1,0,large
2023-08-02,dining expense,-139.05527596345735,DEBIT,Dining,8,2,0,medium
2023-08-03,investment in bonds,-185.34259063265642,DEBIT,Investment,8,3,0,medium
2023-08-04,entertainment expense,-219.7912182337813,DEBIT,Entertainment,8,4,0,large
2023-08-05,entertainment expense,-165.29791695762378,DEBIT,Entertainment,8,5,1,medium
2023-08-06,dining expense,-203.46105913615887,DEBIT,Dining,8,6,1,large
2023-08-07,investment in bonds,-509.5718757951718,DEBIT,Investment,8,0,0,large
2023-08-08,transportation expense,-460.4746666664876,DEBIT,Transportation,8,1,0,large
2023-08-09,other expense,-389.8100874676348,DEBIT,Other,8,2,0,large
2023-08-10,shopping expense,-358.6680407437055,DEBIT,Shopping,8,3,0,large
2023-08-11,transportation expense,-411.3326764868043,DEBIT,Transportation,8,4,0,large
2023-08-12,utilities expense,-141.89621343347315,DEBIT,Utilities,8,5,1,medium
2023-08-13,shopping expense,-268.42331933608455,DEBIT,Shopping,8,6,1,large
2023-08-14,purchase at trader joe,-355.2034005060194,DEBIT,Groceries,8,0,0,large
2023-08-15,utilities expense,-343.4252302150351,DEBIT,Utilities,8,1,0,large
2023-08-16,utilities expense,-470.6496942275298,DEBIT,Utilities,8,2,0,large
2023-08-17,entertainment expense,-228.40988390258,DEBIT,Entertainment,8,3,0,large
2023-08-18,dining expense,-395.898465364953,DEBIT,Dining,8,4,0,large
2023-08-19,monthly rent payment,-370.62186679720224,DEBIT,Rent,8,5,1,large
2023-08-20,other expense,-131.28669450726517,DEBIT,Other,8,6,1,medium
2023-08-21,investment in bonds,-579.0777073630733,DEBIT,Investment,8,0,0,large
2023-08-22,investment in bonds,-952.126263431752,DEBIT,Investment,8,1,0,large
2023-08-23,other expense,-259.71340857127393,DEBIT,Other,8,2,0,large
2023-08-24,dining expense,-249.39547642393876,DEBIT,Dining,8,3,0,large
2023-08-25,monthly rent payment,-241.85437032365058,DEBIT,Rent,8,4,0,large
2023-08-26,monthly rent payment,-31.821460233097465,DEBIT,Rent,8,5,1,small
2023-08-27,monthly rent payment,-397.61166332258796,DEBIT,Rent,8,6,1,large
2023-08-28,salary from company a,2755.8637757997185,CREDIT,Salary,8,0,0,very_large
2023-08-29,dining expense,-428.57833212788483,DEBIT,Dining,8,1,0,large
2023-08-30,entertainment expense,-360.57003057446593,DEBIT,Entertainment,8,2,0,large
2023-08-31,salary from company c,6673.69389651582,CREDIT,Salary,8,3,0,very_large
2023-09-01,shopping expense,-138.55739059515147,DEBIT,Shopping,9,4,0,medium
2023-09-02,return from bonds,222.30740962818197,CREDIT,Investment,9,5,1,large
2023-09-03,shopping expense,-147.83873265469913,DEBIT,Shopping,9,6,1,medium
2023-09-04,return from mutual funds,247.07000212231728,CREDIT,Investment,9,0,0,large
2023-09-05,monthly rent payment,-15.213549295778604,DEBIT,Rent,9,1,0,small
2023-09-06,other expense,-332.7946969450839,DEBIT,Other,9,2,0,large
2023-09-07,entertainment expense,-264.00612578383425,DEBIT,Entertainment,9,3,0,large
2023-09-08,shopping expense,-174.5076507892976,DEBIT,Shopping,9,4,0,medium
2023-09-09,return from mutual funds,207.11541717102654,CREDIT,Investment,9,5,1,large
2023-09-10,transportation expense,-486.00148640416467,DEBIT,Transportation,9,6,1,large
2023-09-11,entertainment expense,-354.61975086799333,DEBIT,Entertainment,9,0,0,large
2023-09-12,monthly rent payment,-427.6599008466038,DEBIT,Rent,9,1,0,large
2023-09-13,salary from company b,4233.741529398126,CREDIT,Salary,9,2,0,very_large
2023-09-14,monthly rent payment,-113.3860183613346,DEBIT,Rent,9,3,0,medium
2023-09-15,shopping expense,-295.28062454974025,DEBIT,Shopping,9,4,0,large
2023-09-16,salary from company b,2379.8305749797314,CREDIT,Salary,9,5,1,very_large
2023-09-17,purchase at walmart,-17.304599158220046,DEBIT,Groceries,9,6,1,small
2023-09-18,entertainment expense,-256.71161768611137,DEBIT,Entertainment,9,0,0,large
2023-09-19,entertainment expense,-35.688931125540606,DEBIT,Entertainment,9,1,0,small
2023-09-20,investment in mutual funds,-189.77659825984907,DEBIT,Investment,9,2,0,medium
2023-09-21,transportation expense,-216.04906887156832,DEBIT,Transportation,9,3,0,large
2023-09-22,investment in stocks,-806.5770102119807,DEBIT,Investment,9,4,0,large
2023-09-23,monthly rent payment,-275.3563265637699,DEBIT,Rent,9,5,1,large
2023-09-24,utilities expense,-71.53614810589079,DEBIT,Utilities,9,6,1,medium
2023-09-25,salary from company b,5819.520831622794,CREDIT,Salary,9,0,0,very_large
2023-09-26,monthly rent payment,-342.0608254260471,DEBIT,Rent,9,1,0,large
2023-09-27,transportation expense,-384.799822959758,DEBIT,Transportation,9,2,0,large
2023-09-28,purchase at trader joe,-211.85732848485716,DEBIT,Groceries,9,3,0,large
2023-09-29,utilities expense,-483.75967664066064,DEBIT,Utilities,9,4,0,large
2023-09-30,entertainment expense,-278.2187566521902,DEBIT,Entertainment,9,5,1,large
2023-10-01,monthly rent payment,-123.93830293384481,DEBIT,Rent,10,6,1,medium
2023-10-02,transportation expense,-300.0883496812944,DEBIT,Transportation,10,0,0,large
2023-10-03,return from mutual funds,201.51778722802504,CREDIT,Investment,10,1,0,large
2023-10-04,dining expense,-441.20059744391114,DEBIT,Dining,10,2,0,large
2023-10-05,investment in stocks,-787.8099214728908,DEBIT,Investment,10,3,0,large
2023-10-06,utilities expense,-10.848900963338851,DEBIT,Utilities,10,4,0,small
2023-10-07,purchase at walmart,-70.536840056422,DEBIT,Groceries,10,5,1,medium
2023-10-08,investment in stocks,-963.840410099424,DEBIT,Investment,10,6,1,large
2023-10-09,utilities expense,-393.9879185167694,DEBIT,Utilities,10,0,0,large
2023-10-10,purchase at walmart,-368.2083387452824,DEBIT,Groceries,10,1,0,large
2023-10-11,utilities expense,-169.90278456826965,DEBIT,Utilities,10,2,0,medium
2023-10-12,salary from company b,2799.508457236033,CREDIT,Salary,10,3,0,very_large
2023-10-13,transportation expense,-396.0084098440609,DEBIT,Transportation,10,4,0,large
2023-10-14,dining expense,-496.4695035080632,DEBIT,Dining,10,5,1,large
2023-10-15,return from mutual funds,204.48914693020959,CREDIT,Investment,10,6,1,large
2023-10-16,other expense,-497.2404520014427,DEBIT,Other,10,0,0,large
2023-10-17,entertainment expense,-63.13110946673072,DEBIT,Entertainment,10,1,0,medium
2023-10-18,purchase at walmart,-231.68141067952772,DEBIT,Groceries,10,2,0,large
2023-10-19,entertainment expense,-235.95539161506298,DEBIT,Entertainment,10,3,0,large
2023-10-20,investment in stocks,-245.1301708096269,DEBIT,Investment,10,4,0,large
2023-10-21,entertainment expense,-185.17784585222313,DEBIT,Entertainment,10,5,1,medium
2023-10-22,purchase at whole foods,-85.07575094362413,DEBIT,Groceries,10,6,1,medium
2023-10-23,purchase at trader joe,-172.53786095470983,DEBIT,Groceries,10,0,0,medium
2023-10-24,salary from company c,3351.528317678971,CREDIT,Salary,10,1,0,very_large
2023-10-25,purchase at whole foods,-215.57289546198072,DEBIT,Groceries,10,2,0,large
2023-10-26,monthly rent payment,-452.13153995586936,DEBIT,Rent,10,3,0,large
2023-10-27,salary from company a,3044.2770294254988,CREDIT,Salary,10,4,0,very_large
2023-10-28,dining expense,-197.88625552765035,DEBIT,Dining,10,5,1,medium
2023-10-29,salary from company b,7796.628075149698,CREDIT,Salary,10,6,1,very_large
2023-10-30,utilities expense,-380.15504920369835,DEBIT,Utilities,10,0,0,large
2023-10-31,transportation expense,-203.2523965482326,DEBIT,Transportation,10,1,0,large
2023-11-01,dining expense,-429.171821445982,DEBIT,Dining,11,2,0,large
2023-11-02,dining expense,-404.7673753400736,DEBIT,Dining,11,3,0,large
2023-11-03,shopping expense,-164.22759394058085,DEBIT,Shopping,11,4,0,medium
2023-11-04,purchase at walmart,-91.14414586553383,DEBIT,Groceries,11,5,1,medium
2023-11-05,monthly rent payment,-229.7365311194056,DEBIT,Rent,11,6,1,large
2023-11-06,entertainment expense,-496.18844026527967,DEBIT,Entertainment,11,0,0,large
2023-11-07,purchase at walmart,-132.23807375578525,DEBIT,Groceries,11,1,0,medium
2023-11-08,transportation expense,-438.0379100956579,DEBIT,Transportation,11,2,0,large
2023-11-09,transportation expense,-100.78569494970506,DEBIT,Transportation,11,3,0,medium
2023-11-10,dining expense,-492.49927154988205,DEBIT,Dining,11,4,0,large
2023-11-11,dining expense,-441.0015946455859,DEBIT,Dining,11,5,1,large
2023-11-12,dining expense,-327.093601004066,DEBIT,Dining,11,6,1,large
2023-11-13,shopping expense,-446.78246978087543,DEBIT,Shopping,11,0,0,large
2023-11-14,transportation expense,-13.331651307886968,DEBIT,Transportation,11,1,0,small
2023-11-15,other expense,-236.8344607261965,DEBIT,Other,11,2,0,large
2023-11-16,investment in bonds,-379.0682384998092,DEBIT,Investment,11,3,0,large
2023-11-17,shopping expense,-478.7427555619806,DEBIT,Shopping,11,4,0,large
2023-11-18,entertainment expense,-223.5543828973413,DEBIT,Entertainment,11,5,1,large
2023-11-19,monthly rent payment,-163.56853710081464,DEBIT,Rent,11,6,1,medium
2023-11-20,purchase at walmart,-10.955713959140379,DEBIT,Groceries,11,0,0,small
2023-11-21,transportation expense,-409.771022050195,DEBIT,Transportation,11,1,0,large
2023-11-22,entertainment expense,-25.892963530712564,DEBIT,Entertainment,11,2,0,small
2023-11-23,monthly rent payment,-236.975499609962,DEBIT,Rent,11,3,0,large
2023-11-24,transportation expense,-292.8000640632199,DEBIT,Transportation,11,4,0,large
2023-11-25,return from mutual funds,131.9340831610846,CREDIT,Investment,11,5,1,medium
2023-11-26,investment in bonds,-317.74511606319265,DEBIT,Investment,11,6,1,large
2023-11-27,transportation expense,-496.3719492376474,DEBIT,Transportation,11,0,0,large
2023-11-28,dining expense,-362.8795620325217,DEBIT,Dining,11,1,0,large
2023-11-29,shopping expense,-54.397741803915,DEBIT,Shopping,11,2,0,medium
2023-11-30,shopping expense,-285.17502070159367,DEBIT,Shopping,11,3,0,large
2023-12-01,investment in stocks,-598.5560905360294,DEBIT,Investment,12,4,0,large
2023-12-02,other expense,-330.17929795688536,DEBIT,Other,12,5,1,large
2023-12-03,shopping expense,-230.44154559670136,DEBIT,Shopping,12,6,1,large
2023-12-04,shopping expense,-345.6562904662125,DEBIT,Shopping,12,0,0,large
2023-12-05,utilities expense,-169.97232603105286,DEBIT,Utilities,12,1,0,medium
2023-12-06,investment in stocks,-236.16766851132826,DEBIT,Investment,12,2,0,large
2023-12-07,transportation expense,-344.5798399117593,DEBIT,Transportation,12,3,0,large
2023-12-08,shopping expense,-36.13940063698838,DEBIT,Shopping,12,4,0,small
2023-12-09,entertainment expense,-190.54460989909978,DEBIT,Entertainment,12,5,1,medium
2023-12-10,entertainment expense,-382.22163571329736,DEBIT,Entertainment,12,6,1,large
2023-12-11,transportation expense,-358.5285153512473,DEBIT,Transportation,12,0,0,large
2023-12-12,purchase at walmart,-112.66561855894379,DEBIT,Groceries,12,1,0,medium
2023-12-13,other expense,-148.86791888613743,DEBIT,Other,12,2,0,medium
2023-12-14,shopping expense,-248.06404926779015,DEBIT,Shopping,12,3,0,large
2023-12-15,purchase at whole foods,-136.7680007157781,DEBIT,Groceries,12,4,0,medium
2023-12-16,transportation expense,-284.6893253482228,DEBIT,Transportation,12,5,1,large
2023-12-17,investment in bonds,-330.5602848853239,DEBIT,Investment,12,6,1,large
2023-12-18,other expense,-116.38824424061814,DEBIT,Other,12,0,0,medium
2023-12-19,return from bonds,883.3313504145598,CREDIT,Investment,12,1,0,large
2023-12-20,transportation expense,-48.90189128781072,DEBIT,Transportation,12,2,0,small
2023-12-21,salary from company c,6268.3141125322245,CREDIT,Salary,12,3,0,very_large
2023-12-22,monthly rent payment,-396.78422471354355,DEBIT,Rent,12,4,0,large
2023-12-23,monthly rent payment,-174.48140567133356,DEBIT,Rent,12,5,1,medium
2023-12-24,transportation expense,-420.7837906130254,DEBIT,Transportation,12,6,1,large
2023-12-25,investment in bonds,-476.5991520394185,DEBIT,Investment,12,0,0,large
2023-12-26,salary from company c,6533.156034763001,CREDIT,Salary,12,1,0,very_large
2023-12-27,salary from company b,7997.086080371681,CREDIT,Salary,12,2,0,very_large
2023-12-28,other expense,-415.5312768523909,DEBIT,Other,12,3,0,large
2023-12-29,monthly rent payment,-207.23825795477293,DEBIT,Rent,12,4,0,large
2023-12-30,monthly rent payment,-50.00323995244868,DEBIT,Rent,12,5,1,medium
2023-12-31,salary from company c,7581.676854869208,CREDIT,Salary,12,6,1,very_large
2023-01-01,purchase at trader joe,-206.8557629016513,DEBIT,Groceries,1,6,1,large
2023-01-02,utilities expense,-301.6175260922712,DEBIT,Utilities,1,0,0,large
2023-01-03,other expense,-28.187345280538523,DEBIT,Other,1,1,0,small
2023-01-04,monthly rent payment,-400.4496501223585,DEBIT,Rent,1,2,0,large
2023-01-05,purchase at walmart,-196.09470473259873,DEBIT,Groceries,1,3,0,medium
2023-01-06,utilities expense,-65.75492423320495,DEBIT,Utilities,1,4,0,medium
2023-01-07,salary from company a,2504.6703393551506,CREDIT,Salary,1,5,1,very_large
2023-01-08,entertainment expense,-481.94439911413417,DEBIT,Entertainment,1,6,1,large
2023-01-09,monthly rent payment,-182.63861181161732,DEBIT,Rent,1,0,0,medium
2023-01-10,entertainment expense,-79.5020596058551,DEBIT,Entertainment,1,1,0,medium
2023-01-11,entertainment expense,-300.87664647257674,DEBIT,Entertainment,1,2,0,large
2023-01-12,dining expense,-244.46112099592713,DEBIT,Dining,1,3,0,large
2023-01-13,shopping expense,-494.2658186644762,DEBIT,Shopping,1,4,0,large
2023-01-14,purchase at trader joe,-427.3129103451111,DEBIT,Groceries,1,5,1,large
2023-01-15,utilities expense,-315.6422581643681,DEBIT,Utilities,1,6,1,large
2023-01-16,entertainment expense,-337.797936334818,DEBIT,Entertainment,1,0,0,large
2023-01-17,entertainment expense,-217.09448541443555,DEBIT,Entertainment,1,1,0,large
2023-01-18,utilities expense,-305.054667995282,DEBIT,Utilities,1,2,0,large
2023-01-19,transportation expense,-419.2911856729802,DEBIT,Transportation,1,3,0,large
2023-01-20,entertainment expense,-169.95127580837195,DEBIT,Entertainment,1,4,0,medium
2023-01-21,other expense,-26.20443305462338,DEBIT,Other,1,5,1,small
2023-01-22,utilities expense,-41.11946307367897,DEBIT,Utilities,1,6,1,small
2023-01-23,other expense,-116.82339760905768,DEBIT,Other,1,0,0,medium
2023-01-24,entertainment expense,-105.55203277945706,DEBIT,Entertainment,1,1,0,medium
2023-01-25,entertainment expense,-294.05961521488473,DEBIT,Entertainment,1,2,0,large
2023-01-26,shopping expense,-379.15125179825105,DEBIT,Shopping,1,3,0,large
2023-01-27,entertainment expense,-244.603719616322,DEBIT,Entertainment,1,4,0,large
2023-01-28,shopping expense,-55.1671001327781,DEBIT,Shopping,1,5,1,medium
2023-01-29,shopping expense,-315.18046272422083,DEBIT,Shopping,1,6,1,large
2023-01-30,purchase at trader joe,-476.07470837974535,DEBIT,Groceries,1,0,0,large
2023-01-31,dining expense,-303.6222222852709,DEBIT,Dining,1,1,0,large
2023-02-01,return from stocks,896.1470497235995,CREDIT,Investment,2,2,0,large
2023-02-02,salary from company a,5493.659366475138,CREDIT,Salary,2,3,0,very_large
2023-02-03,dining expense,-373.33547132201267,DEBIT,Dining,2,4,0,large
2023-02-04,investment in bonds,-835.0948430748446,DEBIT,Investment,2,5,1,large
2023-02-05,investment in stocks,-875.6077822941496,DEBIT,Investment,2,6,1,large
2023-02-06,dining expense,-451.67563390627737,DEBIT,Dining,2,0,0,large
2023-02-07,monthly rent payment,-223.0018132375621,DEBIT,Rent,2,1,0,large
2023-02-08,other expense,-88.63650343847674,DEBIT,Other,2,2,0,medium
2023-02-09,purchase at kroger,-446.1126969372798,DEBIT,Groceries,2,3,0,large
2023-02-10,other expense,-195.019975512632,DEBIT,Other,2,4,0,medium
2023-02-11,transportation expense,-358.2046597948186,DEBIT,Transportation,2,5,1,large
2023-02-12,dining expense,-178.11676239273083,DEBIT,Dining,2,6,1,medium
2023-02-13,utilities expense,-401.02307963792106,DEBIT,Utilities,2,0,0,large
2023-02-14,dining expense,-73.73483240852644,DEBIT,Dining,2,1,0,medium
2023-02-15,transportation expense,-47.26161797910743,DEBIT,Transportation,2,2,0,small
2023-02-16,transportation expense,-343.06004353287796,DEBIT,Transportation,2,3,0,large
2023-02-17,entertainment expense,-280.3061386157255,DEBIT,Entertainment,2,4,0,large
2023-02-18,dining expense,-192.3226106097418,DEBIT,Dining,2,5,1,medium
2023-02-19,shopping expense,-67.84325364201311,DEBIT,Shopping,2,6,1,medium
2023-02-20,investment in stocks,-583.0789312732034,DEBIT,Investment,2,0,0,large
2023-02-21,entertainment expense,-250.77222366651185,DEBIT,Entertainment,2,1,0,large
2023-02-22,entertainment expense,-420.28894209283635,DEBIT,Entertainment,2,2,0,large
2023-02-23,entertainment expense,-86.63891650418462,DEBIT,Entertainment,2,3,0,medium
2023-02-24,transportation expense,-369.74218134540604,DEBIT,Transportation,2,4,0,large
2023-02-25,investment in stocks,-149.34982371518493,DEBIT,Investment,2,5,1,medium
2023-02-26,salary from company a,5669.444185501159,CREDIT,Salary,2,6,1,very_large
2023-02-27,return from bonds,449.4818467363159,CREDIT,Investment,2,0,0,large
